case,actuator_class,censored,censored_dso_q,censored_q,censored_tso_q,direction,group,mode,q_minus_v_s,subband,subband_dso_q,subband_q,subband_tso_q,t_settle_dso_q_s,t_settle_q_s,t_settle_s,t_settle_tso_q_s,target,worst_output_kind,worst_output_kind_dso_q,worst_output_kind_q,worst_output_kind_tso_q,worst_output_kinds,worst_output_kinds_dso_q,worst_output_kinds_q,worst_output_kinds_tso_q,worst_signal,worst_signal_dso_q,worst_signal_q,worst_signal_tso_q
avr_p0p02pu_G10,avr_vref,False,False,False,False,1,Z1,continuous,7.899999999992815,False,False,False,False,4.421666666662645,17.17166666665105,9.271666666658234,17.17166666665105,G 10,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus1,Q_DSO_NC3W_DSO_2_t5,Q_TSO_Z1_Z2_TN_line2,Q_TSO_Z1_Z2_TN_line2
avr_m0p02pu_G10,avr_vref,False,False,False,False,-1,Z1,continuous,3.249999999997044,False,True,False,False,0.0,15.721666666652368,12.471666666655324,15.721666666652368,G 10,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus1,Q_DSO_NC3W_DSO_2_t5,Q_TSO_Z2_Z1_TN_line14,Q_TSO_Z2_Z1_TN_line14
q_dso_der_q_p28p7Mvar_WPC_DSO_2_s21_b63,dso_der_q,False,False,False,False,1,DSO_2,continuous,-0.02166666666664696,False,False,False,False,0.0,0.0,0.02166666666664696,0.0,WPC_DSO_2_s21_b63,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_2_bus63,Q_DSO_NC3W_DSO_2_t3,Q_DSO_NC3W_DSO_2_t3,Q_TSO_Z2_Z3_TN_line18
q_dso_der_q_p41Mvar_DER_DSO_3_s25_b88,dso_der_q,False,False,False,False,1,DSO_3,continuous,0.049999999999954525,False,False,False,False,0.07166666666660149,0.07166666666660149,0.02166666666664696,0.02166666666664696,DER_DSO_3_s25_b88,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_2_bus68,Q_DSO_NC3W_DSO_3_t8,Q_DSO_NC3W_DSO_3_t8,Q_TSO_Z2_Z1_TN_line14
q_dso_der_q_m23p1Mvar_WPC_DSO_2_s21_b63,dso_der_q,False,False,False,False,-1,DSO_2,continuous,0.8499999999992269,False,False,False,False,1.1216666666656465,2.771666666664146,1.921666666664919,2.771666666664146,WPC_DSO_2_s21_b63,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus28,Q_DSO_NC3W_DSO_2_t3,Q_TSO_Z1_Z2_TN_line2,Q_TSO_Z1_Z2_TN_line2
q_dso_der_q_m33Mvar_DER_DSO_3_s25_b88,dso_der_q,False,False,False,False,-1,DSO_3,continuous,1.6499999999984993,False,False,False,False,1.3716666666654191,3.471666666663509,1.8216666666650099,3.471666666663509,DER_DSO_3_s25_b88,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus27,Q_DSO_NC3W_DSO_3_t7,Q_TSO_Z1_Z2_TN_line2,Q_TSO_Z1_Z2_TN_line2
avr_p0p02pu_G03,avr_vref,False,False,False,False,1,Z2,continuous,3.699999999996635,False,False,False,False,6.821666666660462,6.821666666660462,3.1216666666638275,3.3716666666636,G 03,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus9,Q_DSO_NC3W_DSO_3_t7,Q_DSO_NC3W_DSO_3_t7,Q_TSO_Z2_Z3_TN_line18
avr_m0p02pu_G03,avr_vref,False,False,False,False,-1,Z2,continuous,5.399999999995089,False,False,False,False,8.371666666659053,8.371666666659053,2.971666666663964,8.371666666659053,G 03,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus18,Q_DSO_NC3W_DSO_3_t7,Q_TSO_Z2_Z3_TN_line18,Q_TSO_Z2_Z3_TN_line18
avr_m0p02pu_G07,avr_vref,False,False,False,False,-1,Z3,continuous,1.2999999999988177,False,True,False,False,0.0,4.121666666662918,2.8216666666641004,4.121666666662918,G 07,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus35,Q_DSO_NC3W_DSO_4_t11,Q_TSO_Z1_Z2_TN_line2,Q_TSO_Z1_Z2_TN_line2
avr_p0p02pu_G07,avr_vref,False,False,False,False,1,Z3,continuous,-0.6499999999994088,False,False,False,False,1.071666666665692,1.071666666665692,1.7216666666651008,0.6716666666660558,G 07,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus18,Q_DSO_NC3W_DSO_4_t11,Q_DSO_NC3W_DSO_4_t11,Q_TSO_Z1_Z2_TN_line2
q_tso_der_q_m60Mvar_WP_TSO_s1_b21,tso_der_q,False,False,False,False,-1,Z3,continuous,3.349999999996953,False,True,False,False,0.0,6.471666666660781,3.1216666666638275,6.471666666660781,WP_TSO_s1_b21,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus1,Q_DSO_NC3W_DSO_4_t9,Q_TSO_Z1_Z2_TN_line2,Q_TSO_Z1_Z2_TN_line2
q_tso_der_q_m60Mvar_WP_TSO_s3_b5,tso_der_q,False,False,False,False,-1,Z2,continuous,4.299999999996089,False,False,False,False,0.8216666666659194,9.22166666665828,4.92166666666219,9.22166666665828,WP_TSO_s3_b5,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus28,Q_DSO_NC3W_DSO_1_t1,Q_TSO_Z2_Z1_TN_line14,Q_TSO_Z2_Z1_TN_line14
q_tso_der_q_p60Mvar_WP_TSO_s3_b5,tso_der_q,False,False,False,False,1,Z2,continuous,2.1499999999980446,False,False,False,False,1.171666666665601,2.9216666666640094,0.7716666666659648,2.9216666666640094,WP_TSO_s3_b5,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus18,Q_DSO_NC3W_DSO_3_t7,Q_TSO_Z1_Z2_TN_line2,Q_TSO_Z1_Z2_TN_line2
q_tso_der_q_p60Mvar_WP_TSO_s1_b21,tso_der_q,False,False,False,False,1,Z3,continuous,0.3499999999996817,False,False,False,False,0.5216666666661922,1.6716666666651463,1.3216666666654646,1.6716666666651463,WP_TSO_s1_b21,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus18,Q_DSO_NC3W_DSO_4_t11,Q_TSO_Z3_Z1_TN_line25,Q_TSO_Z3_Z1_TN_line25
q_tso_der_q_m60Mvar_WP_TSO_s2_b24,tso_der_q,False,False,False,False,-1,Z1,continuous,6.199999999994361,False,True,False,False,0.0,9.371666666658143,3.171666666663782,9.371666666658143,WP_TSO_s2_b24,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus1,Q_DSO_NC3W_DSO_2_t5,Q_TSO_Z2_Z1_TN_line14,Q_TSO_Z2_Z1_TN_line14
q_tso_der_q_p60Mvar_WP_TSO_s2_b24,tso_der_q,False,False,False,False,1,Z1,continuous,5.399999999995089,False,False,False,False,0.8716666666658739,8.321666666659098,2.9216666666640094,8.321666666659098,WP_TSO_s2_b24,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus27,Q_DSO_NC3W_DSO_2_t5,Q_TSO_Z1_Z2_TN_line2,Q_TSO_Z1_Z2_TN_line2
